fold,model,feature,Shapley importance
4,Choquet 2-additive scaled-q,term_spread_10y_2y_pct,0.10000000000000013
4,Choquet 2-additive scaled-q,vix,0.10000000000000013
4,Choquet 2-additive scaled-q L1,average_equity_correlation_60d,0.10000000000000013
4,Choquet 2-additive scaled-q L1,baa_credit_spread_pct,0.10000000000000013
4,Choquet 2-additive scaled-q L1,drawdown_severity,0.10000000000000013
4,Choquet 2-additive scaled-q L1,lagged_portfolio_loss_1d,0.10000000000000013
4,Choquet 2-additive scaled-q L1,liquidity_stress_20d,0.10000000000000013
4,Choquet 2-additive scaled-q L1,market_loss_1d,0.10000000000000013
4,Choquet 2-additive scaled-q L1,negative_momentum_21d,0.10000000000000013
4,Choquet 2-additive scaled-q L1,realized_volatility_20d,0.10000000000000013
4,Choquet 2-additive scaled-q L1,term_spread_10y_2y_pct,0.10000000000000013
4,Choquet 2-additive scaled-q L1,vix,0.10000000000000013
4,Choquet model aggregator,Elastic net,0.06618388643566193
4,Choquet model aggregator,Explicit interactions,0.11694066865056182
4,Choquet model aggregator,Gradient boosting,0.057837602586905984
4,Choquet model aggregator,Historical mean,0.1263604846829099
4,Choquet model aggregator,Lasso,0.12636048468774141
4,Choquet model aggregator,MLP,0.14386215697676558
4,Choquet model aggregator,Monotone linear,0.12636048468591987
4,Choquet model aggregator,OLS,0.044286981059502795
4,Choquet model aggregator,OLS oriented,0.04428698105950282
4,Choquet model aggregator,Random forest,0.1027588821068817
4,Choquet model aggregator,Ridge,0.04476138706764616
4,Fuzzy Choquet neural network,average_equity_correlation_60d,0.10000000000000013
4,Fuzzy Choquet neural network,baa_credit_spread_pct,0.10000000000000013
4,Fuzzy Choquet neural network,drawdown_severity,0.10000000000000013
4,Fuzzy Choquet neural network,lagged_portfolio_loss_1d,0.10000000000000013
4,Fuzzy Choquet neural network,liquidity_stress_20d,0.10000000000000013
4,Fuzzy Choquet neural network,market_loss_1d,0.10000000000000013
4,Fuzzy Choquet neural network,negative_momentum_21d,0.10000000000000013
4,Fuzzy Choquet neural network,realized_volatility_20d,0.10000000000000013
4,Fuzzy Choquet neural network,term_spread_10y_2y_pct,0.10000000000000013
4,Fuzzy Choquet neural network,vix,0.10000000000000013
5,Choquet 1-additive,average_equity_correlation_60d,7.48622731739626e-05
5,Choquet 1-additive,baa_credit_spread_pct,-1.563041998039035e-18
5,Choquet 1-additive,drawdown_severity,-2.4134792110432527e-19
5,Choquet 1-additive,lagged_portfolio_loss_1d,0.4823078793519538
5,Choquet 1-additive,liquidity_stress_20d,0.001537725961882331
